gene_symbol,RED,pvalue,p_adj,padj,APAreg
PRKAG1,0.0256905993007559,0.94862547685915,0.999981980224256,1,NC
PRKAG2,0.588239881602319,0.394154109518892,0.999981980224256,0.697748919039165,NC
PRKAR2A,0.351045556903173,0.504594432014903,0.999981980224256,0.589463070256152,NC
PRKAR2B,0.0596473507706818,0.923682342230639,0.999981980224256,1,NC
PRKCA,-0.0971782941524846,0.863695044724113,0.999981980224256,0.90979403370907,NC
PRKCB,0.707758233090234,0.155778599504768,0.999981980224256,0.118298284243438,NC
PRKCE,-0.337899047735141,0.294496268621096,0.999981980224256,0.673634150940464,NC
PRKCG,-0.0391305928654196,0.954784829406218,0.999981980224256,0.998856255643025,NC
PRKCI,-0.11168147692828,0.664467589548862,0.999981980224256,0.884120228174233,NC
PRKCSH,0.311865247926198,0.570341894865785,0.999981980224256,0.932603652207425,NC
PRKD1,-0.0775533042135782,0.880509567645538,0.999981980224256,0.973352035805119,NC
PRKRIP1,0.331652707861195,0.226462966843105,0.999981980224256,0.697748919039165,NC
PRMT2,0.677707382265077,0.236509613387005,0.999981980224256,0.805352102809211,NC
PRMT3,0.115479252784901,0.837616905151283,0.999981980224256,0.980400643439867,NC
PRMT6,0.207412299092585,0.773370072868991,0.999981980224256,0.967459115744681,NC
PRNP,-0.413821786096486,0.530355908831859,0.999981980224256,0.858400958330837,NC
PROM2,-0.419517734826791,0.333793472451366,0.999981980224256,0.867029785803849,NC
PROS1,-0.417924491441356,0.586267055939587,0.999981980224256,0.942968791813614,NC
PROSER1,-0.887462796075162,0.0982413432796961,0.999981980224256,0.598179242606999,NC
PROSER3,0.289464295309793,0.523283517461436,0.999981980224256,0.937952542637158,NC
PROX1,-0.473035390086621,0.368476429807464,0.999981980224256,0.854782984244616,NC
PRPF19,0.336534393602966,0.313889884968484,0.999981980224256,0.725896058066534,NC
PRPF3,0.381800919930455,0.54269025275512,0.999981980224256,0.725903859455707,NC
PRPF38A,0.826401404387055,0.17932611218233,0.999981980224256,0.584756729443036,NC
PRPF38B,-0.228985592828869,0.676333778950406,0.999981980224256,0.909699941066383,NC
PRPF40A,0.637338634976679,0.27437783445703,0.999981980224256,0.861962983936466,NC
PRPF4B,-0.295923227365989,0.57633526131197,0.999981980224256,0.872542122057233,NC
PRPH2,0.0825507909809543,0.865416495353098,0.999981980224256,0.986447934491978,NC
PRPSAP1,0.246033148295726,0.517243832476324,0.999981980224256,0.885861593897196,NC
PRPSAP2,-0.177892404904955,0.800813009907308,0.999981980224256,0.959962214758232,NC
PRR13,-0.189328838656374,0.80140833206665,0.999981980224256,0.962322375398242,NC
PRR14L,-0.155285959618157,0.646725058951318,0.999981980224256,0.90979403370907,NC
PRR16,0.0436577484416474,0.93115911455232,0.999981980224256,1,NC
PRR3,-0.0030318820711015,0.994533896703809,0.999981980224256,0.999768715065533,NC
PRRC2B,0.409252761663954,0.383213129659447,0.999981980224256,0.598179242606999,NC
PRRC2C,-0.60181912626008,0.310331989114136,0.999981980224256,0.646892827993568,NC
PRRG1,0.0938898624757842,0.838776703297262,0.999981980224256,0.972888585839734,NC
PRRG3,-0.229441028244023,0.527117173272077,0.999981980224256,0.818777999121687,NC
PRRT2,-0.112566739995593,0.750880316262278,0.999981980224256,0.897370452206306,NC
PRRX1,0.0301247957623743,0.901560653101856,0.999981980224256,0.994002730854596,NC
PRSS16,-0.432835070050339,0.491346101695607,0.999981980224256,0.918436971083705,NC
PRTFDC1,-0.101796919424183,0.771239916471029,0.999981980224256,0.973352035805119,NC
PRUNE1,0.184734836791987,0.771410662690705,0.999981980224256,0.970816211989909,NC
PRUNE2,-0.211519538579953,0.828607885554602,0.999981980224256,0.948111149419085,NC
PSAP,0.347073759910598,0.542830248416449,0.999981980224256,0.890667846116317,NC
PSD2,-0.251984581508985,0.690342349710608,0.999981980224256,0.944895879295097,NC
PSD3,0.0660934421609473,0.636687352890775,0.999981980224256,0.949303064402027,NC
PSEN1,-0.204677147584682,0.624139286722333,0.999981980224256,0.916281232308321,NC
PSMA1,-0.368056715301158,0.354395797142133,0.999981980224256,0.867029785803849,NC
PSMA2,1.03245198468646,0.290164518347906,0.999981980224256,0.867029785803849,NC
PSMA3,0.0919062890970257,0.571496783674096,0.999981980224256,0.937952542637158,NC
PSMA4,0.180486669185245,0.695869510565616,0.999981980224256,0.967459115744681,NC
PSMA5,-0.397182135647819,0.488115624169898,0.999981980224256,0.928117310780732,NC
PSMA6,-0.0277344362747929,0.96207792211227,0.999981980224256,0.994431410285008,NC
PSMA7,0.301517792731038,0.586656275227818,0.999981980224256,0.937952542637158,NC
PSMB2,-0.12320418516619,0.604159242602878,0.999981980224256,0.967758350971762,NC
PSMB4,-0.174562382389136,0.807638289396772,0.999981980224256,0.979141031636246,NC
PSMB5,-0.154438117584611,0.754981727016867,0.999981980224256,0.881383125056196,NC
PSMC2,0.701607242550847,0.0185104974640589,0.999981980224256,0.0998220769538966,UP
PSMC6,0.508779520178381,0.486338659447026,0.999981980224256,0.874625844480589,NC
PSMD10,-0.231800918572639,0.739859704564478,0.999981980224256,0.910091685931181,NC
PSMD11,-0.0732044467816628,0.787989548549217,0.999981980224256,0.961613541043911,NC
PSMD12,0.58483324319823,0.0974429147388711,0.999981980224256,0.673634150940464,NC
PSMD13,0.554837200199584,0.155726447138093,0.999981980224256,0.656583939837054,NC
PSMD14,-0.239626469933206,0.562186098404329,0.999981980224256,0.926083590389894,NC
PSMD2,0.000901476742697138,0.998225901662531,0.999981980224256,1,NC
PSMD3,0.338221291300547,0.601421354124104,0.999981980224256,0.902044368285772,NC
PSMD4,0.752694289117717,0.0642897648098243,0.999981980224256,0.734913293430709,NC
PSMD5,0.518248309257768,0.0514161311001926,0.999981980224256,0.529347249932042,NC
PSMD6,-0.132327457465213,0.789891126580703,0.999981980224256,0.98474527349897,NC
PSMD7,-0.198984539235263,0.492230745360742,0.999981980224256,0.930782694985562,NC
PSMD8,0.134967396324927,0.831305235127363,0.999981980224256,0.98147251556962,NC
PSMD9,0.690919792084182,0.254065451494744,0.999981980224256,0.807262938585177,NC
PSME1,-0.154825519843697,0.548549152627985,0.999981980224256,0.948598705956312,NC
PSME3,-0.00102479070580136,0.998324789385202,0.999981980224256,0.994431410285008,NC
PSME4,-0.345311013472519,0.386653429385046,0.999981980224256,0.874625844480589,NC
PSMF1,0.185871838060945,0.500436185965223,0.999981980224256,0.925334362961509,NC
PSMG1,0.265450993860881,0.764934989529994,0.999981980224256,0.936508112286674,NC
