groupID,Gene_Name,APA_direction,APA_sig,pvalue_up,pvalue_down,padj_up,padj_down,log2FC,padj,pvalue,FC_text_label,gene_label
ENSG00000143811,PYCR2,distal,no,0.801987606079854,0.770072010282322,1,1,1.05041007770389,1,0.770072010282322,no,no
ENSG00000143842,SOX13,proximal,no,0.255184741288453,0.25115765788363,1,1,-0.263655123019473,1,0.25115765788363,no,no
ENSG00000143858,SYT2,distal,no,0.406044818574124,0.399505497203062,1,1,0.355763163998906,1,0.399505497203062,no,no
ENSG00000143862,ARL8A,proximal,no,0.330628031110752,0.349746263070643,1,1,-0.341996350209146,1,0.330628031110752,no,no
ENSG00000143870,PDIA6,proximal,no,0.419490132899582,0.281614492638528,1,1,-2.14736957320508,1,0.281614492638528,no,no
ENSG00000143878,RHOB,distal,no,0.139175758215523,0.262610697375425,1,1,0.552215206790957,1,0.139175758215523,no,no
ENSG00000143882,ATP6V1C2,proximal,no,0.492039927148424,0.570306783721299,1,1,-0.197710569656068,1,0.492039927148424,no,no
ENSG00000143889,HNRNPLL,proximal,no,0.0266613546576841,0.933062353216042,0.784620608174113,1,-2.92270651834424,0.784620608174113,0.0266613546576841,no,no
ENSG00000143924,EML4,distal,no,0.0210530749353541,0.23137513073909,0.717593189497096,1,0.824972357444683,0.717593189497096,0.0210530749353541,no,no
ENSG00000143933,CALM2,proximal,no,0.279194047487396,0.698264929672739,1,1,-0.252547186582442,1,0.279194047487396,no,no
ENSG00000143942,CHAC2,distal,no,0.908789520953454,0.882011415468154,1,1,0.649102735954399,1,0.882011415468154,no,no
ENSG00000143947,RPS27A,distal,no,0.355507614471189,0.291412028605753,1,1,0.00075445006706687,1,0.291412028605753,no,no
ENSG00000143951,WDPCP,distal,no,0.315926182268779,0.650619154655934,1,1,0.286649950556852,1,0.315926182268779,no,no
ENSG00000143952,VPS54,proximal,no,0.964710845480823,0.761491399657671,1,1,-0.852608151710697,1,0.761491399657671,no,no
ENSG00000143970,ASXL2,proximal,no,0.0612361985378684,0.991333079987142,1,1,-0.0903551639142757,1,0.0612361985378684,no,no
ENSG00000143977,SNRPG,distal,no,0.546742390149665,0.530419236425922,1,1,0.0935740559439697,1,0.530419236425922,no,no
ENSG00000144021,CIAO1,distal,no,0.530030886604269,0.437568878401078,1,1,2.00047470439824,1,0.437568878401078,no,no
ENSG00000144026,ZNF514,proximal,no,0.809661832178458,0.820757655188425,1,1,-0.392904149202987,1,0.809661832178458,no,no
ENSG00000144028,SNRNP200,distal,no,0.817154734867458,0.708653924108531,1,1,0.188219807065344,1,0.708653924108531,no,no
ENSG00000144029,MRPS5,distal,no,0.472405960689903,0.876405005368575,1,1,0.531021455093678,1,0.472405960689903,no,no
ENSG00000144034,TPRKB,distal,no,0.986419339645546,0.986462041975958,1,1,0.552045461923981,1,0.986419339645546,no,no
ENSG00000144061,NPHP1,proximal,no,0.908414354338049,0.904435057510553,1,1,-0.181289409966824,1,0.904435057510553,no,no
ENSG00000144218,AFF3,distal,no,0.664557972010123,0.716645819093698,1,1,0.143398415273224,1,0.664557972010123,no,no
ENSG00000144224,UBXN4,proximal,no,0.950546808979331,0.659037955998264,1,1,-1.60279420783381,1,0.659037955998264,no,no
ENSG00000144228,SPOPL,proximal,no,0.354025722778703,0.899206917097268,1,1,-3.06485470245433,1,0.354025722778703,no,no
ENSG00000144285,SCN1A,distal,no,0.335067874095563,0.348400828250346,1,1,0.203817296826362,1,0.335067874095563,no,no
ENSG00000144320,LNPK,proximal,no,0.525426135849394,0.875059244367687,1,1,-1.90982967201938,1,0.525426135849394,no,no
ENSG00000144339,TMEFF2,distal,no,0.621606185647194,0.545253975517754,1,1,0.0788245263606102,1,0.545253975517754,no,no
ENSG00000144366,GULP1,proximal,no,0.612836802428022,0.733151170239798,1,1,-1.70827163065025,1,0.612836802428022,no,no
ENSG00000144381,HSPD1,distal,no,0.318192627841773,0.318192814878385,1,1,0.0351292688502838,1,0.318192627841773,no,no
ENSG00000144426,NBEAL1,distal,no,0.917174606169274,0.913192573016418,1,1,0.865541833752719,1,0.913192573016418,no,no
ENSG00000144445,KANSL1L,distal,no,0.494282957465158,0.356375171212789,1,1,0.203425922761545,1,0.356375171212789,no,no
ENSG00000144524,COPS7B,distal,no,0.868088022622366,0.281303519130835,1,1,0.820844146757529,1,0.281303519130835,no,no
ENSG00000144560,VGLL4,distal,no,0.42348102202071,0.310472485307904,1,1,1.88600270611314,1,0.310472485307904,no,no
ENSG00000144566,RAB5A,proximal,no,0.965806260757775,0.959195613403731,1,1,-1.38478957867129,1,0.959195613403731,no,no
ENSG00000144567,RETREG2,distal,no,0.357657434501096,0.637539520390572,1,1,0.611907974091924,1,0.357657434501096,no,no
ENSG00000144580,CNOT9,distal,no,0.177148356872776,0.278274824393575,1,1,0.319101387707677,1,0.177148356872776,no,no
ENSG00000144597,EAF1,distal,no,0.219068211094917,0.867890243275721,1,1,0.360909080068629,1,0.219068211094917,no,no
ENSG00000144635,DYNC1LI1,distal,no,0.779172723901797,0.750109102843889,1,1,0.337787959895651,1,0.750109102843889,no,no
ENSG00000144659,SLC25A38,distal,no,0.573851593139136,0.462539573538416,1,1,0.680530836614406,1,0.462539573538416,no,no
ENSG00000144668,ITGA9,distal,no,0.0377110119945501,0.6606441663068,0.89038607267426,1,1.18385596105152,0.89038607267426,0.0377110119945501,no,no
ENSG00000144677,CTDSPL,distal,no,0.0582298427256807,0.112069969366553,0.99933600193806,1,0.525794646806839,0.99933600193806,0.0582298427256807,no,no
ENSG00000144711,IQSEC1,proximal,no,0.98194245301893,0.257322381920809,1,1,-0.0155852774324323,1,0.257322381920809,no,no
ENSG00000144713,RPL32,distal,no,0.933235104941533,0.654240235210668,1,1,0.072643735652079,1,0.654240235210668,no,no
ENSG00000144724,PTPRG,distal,no,0.796822518133785,0.652026145507268,1,1,0.056968655607049,1,0.652026145507268,no,no
ENSG00000144736,SHQ1,proximal,no,0.00202713223468678,0.00125557326284623,0.257779476387606,0.195322647099223,-2.44044723010242,0.195322647099223,0.00125557326284623,no,no
ENSG00000144741,SLC25A26,distal,no,0.908545041407274,0.272418675771194,1,1,1.30692933287043,1,0.272418675771194,no,no
ENSG00000144744,UBA3,distal,no,0.449540779769369,0.971458248197013,1,1,0.453121423915535,1,0.449540779769369,no,no
ENSG00000144746,ARL6IP5,proximal,no,0.581312279678426,0.547074816616332,1,1,-0.711963773008807,1,0.547074816616332,no,no
ENSG00000144747,TMF1,distal,no,0.583683850721151,0.309353624836243,1,1,0.0715165270140403,1,0.309353624836243,no,no
ENSG00000144810,COL8A1,proximal,no,0.705742456853717,0.705273025550903,1,1,-0.301751089989921,1,0.705273025550903,no,no
ENSG00000144824,PHLDB2,distal,no,0.712676437358823,0.0445296989151714,1,0.929629753326468,1.90506493232778,0.929629753326468,0.0445296989151714,no,no
ENSG00000144840,RABL3,distal,no,0.283956975062014,0.270625108592685,1,1,0.525763578402271,1,0.270625108592685,no,no
ENSG00000144867,SRPRB,proximal,no,0.0106659191637652,0.176948449077487,0.558622292332292,1,-2.29361477731804,0.558622292332292,0.0106659191637652,no,no
ENSG00000144868,TMEM108,distal,no,0.274608172729857,0.305123327803554,1,1,0.58783211100854,1,0.274608172729857,no,no
ENSG00000144893,MED12L,proximal,no,0.022046031805044,0.0572590360500482,0.72980984055072,0.996887893066444,-1.19352799424314,0.72980984055072,0.022046031805044,no,no
ENSG00000144895,EIF2A,distal,no,0.233082338980349,0.916333039909,1,1,0.919828880670924,1,0.233082338980349,no,no
ENSG00000144909,OSBPL11,proximal,no,0.747096915680072,0.7122989411231,1,1,-0.584473396090424,1,0.7122989411231,no,no
ENSG00000144959,NCEH1,distal,no,0.839010169281154,0.716658987307936,1,1,0.405452360971349,1,0.716658987307936,no,no
ENSG00000145012,LPP,distal,no,0.366108094023141,0.82453093062022,1,1,2.74380176291601,1,0.366108094023141,no,no
ENSG00000145016,RUBCN,distal,no,0.960008204263922,0.413268172790773,1,1,0.0159310058274285,1,0.413268172790773,no,no
ENSG00000145029,NICN1,proximal,no,0.80279851571988,0.845958345229762,1,1,-0.140971229799199,1,0.80279851571988,no,no
ENSG00000145050,MANF,distal,no,0.469754708327496,0.798443382704601,1,1,0.0818174875452353,1,0.469754708327496,no,no
ENSG00000145087,STXBP5L,distal,no,0.385862160834142,0.528428447143749,1,1,0.581897283617429,1,0.385862160834142,no,no
ENSG00000145147,SLIT2,distal,no,0.286821920885562,0.876140175422222,1,1,1.9600015957684,1,0.286821920885562,no,no
ENSG00000145216,FIP1L1,proximal,no,0.646218636240292,0.565950798160673,1,1,-0.387354354644922,1,0.565950798160673,no,no
ENSG00000145241,CENPC,proximal,no,0.791385685616404,0.20892420430904,1,1,-1.53198289137821,1,0.20892420430904,no,no
ENSG00000145248,SLC10A4,proximal,no,0.644897969691717,0.391236347190589,1,1,-1.69071611703606,1,0.391236347190589,no,no
ENSG00000145284,SCD5,distal,no,0.958869035235463,0.955104838857698,1,1,0.0749409494011673,1,0.955104838857698,no,no
ENSG00000145293,ENOPH1,distal,no,0.305951269335539,0.232319508160169,1,1,0.564193000163141,1,0.232319508160169,no,no
ENSG00000145332,KLHL8,distal,no,0.624658956188791,0.369430966327932,1,1,0.103113464995067,1,0.369430966327932,no,no
ENSG00000145335,SNCA,distal,no,0.443071475858023,0.32833428330751,1,1,0.249841610149685,1,0.32833428330751,no,no
ENSG00000145349,CAMK2D,proximal,no,0.442403919109554,0.410824344964572,1,1,-0.21635025654057,1,0.410824344964572,no,no
ENSG00000145354,CISD2,proximal,no,0.690423153990063,0.995318391261399,1,1,-3.48163493673276,1,0.690423153990063,no,no
ENSG00000145362,ANK2,proximal,no,0.564048565303494,0.898779313667499,1,1,-0.182011537714687,1,0.564048565303494,no,no
ENSG00000145375,SPATA5,distal,no,0.627684533726576,0.114826071129104,1,1,0.273313033902005,1,0.114826071129104,no,no
ENSG00000145386,CCNA2,distal,no,0.122870559059916,0.410332852954088,1,1,1.07323298839511,1,0.122870559059916,no,no
ENSG00000145388,METTL14,proximal,no,0.940099241304448,0.285987838449793,1,1,-0.624547489799694,1,0.285987838449793,no,no
ENSG00000145390,USP53,proximal,no,0.320880109430865,0.128862660778934,1,1,-1.01093403039911,1,0.128862660778934,no,no
ENSG00000145425,RPS3A,distal,no,0.821927843830703,0.821925678460902,1,1,0.269044454544463,1,0.821925678460902,no,no
ENSG00000145431,PDGFC,proximal,no,0.59764134100377,0.342146310812442,1,1,-0.365265704068672,1,0.342146310812442,no,no
ENSG00000145476,CYP4V2,distal,no,0.0394231616036318,0.0715738832301542,0.901034108215709,1,2.8168329526079,0.901034108215709,0.0394231616036318,no,no
ENSG00000145495,MARCHF6,proximal,no,0.503388095820949,0.0245818756784375,1,0.759910868328621,-0.197093647880672,0.759910868328621,0.0245818756784375,no,no
ENSG00000145526,CDH18,proximal,no,0.201620421804602,0.227838397064925,1,1,-0.313373771977787,1,0.201620421804602,no,no
ENSG00000145555,MYO10,proximal,no,0.584826733543945,0.526328812472083,1,1,-0.777511874601633,1,0.526328812472083,no,no
ENSG00000145592,RPL37,distal,no,0.970646535145652,0.916702485321017,1,1,0.428045477773679,1,0.916702485321017,no,no
ENSG00000145675,PIK3R1,proximal,no,0.984876022134325,0.0423658224793601,1,0.916184658774502,-0.248898766299301,0.916184658774502,0.0423658224793601,no,no
ENSG00000145685,LHFPL2,distal,no,0.389580756998667,0.465165460774776,1,1,0.538520086150164,1,0.389580756998667,no,no
ENSG00000145687,SSBP2,distal,no,0.217593299066333,0.0572666758525668,1,0.996887893066444,0.811250067804286,0.996887893066444,0.0572666758525668,no,no
ENSG00000145715,RASA1,proximal,no,0.797039077455498,0.523187422035036,1,1,-0.809273223134614,1,0.523187422035036,no,no
ENSG00000145721,LIX1,proximal,no,0.398079110903367,0.386244122325587,1,1,-1.40693652922656,1,0.386244122325587,no,no
ENSG00000145725,PPIP5K2,distal,no,0.961927046296177,0.870885765628486,1,1,0.00238381230466889,1,0.870885765628486,no,no
ENSG00000145730,PAM,distal,no,0.966580315730372,0.995108808960288,1,1,0.211541782956525,1,0.966580315730372,no,no
ENSG00000145740,SLC30A5,distal,no,0.581563857934007,0.198908900293956,1,1,17.4582789717136,1,0.198908900293956,no,no
ENSG00000145741,BTF3,proximal,no,0.457656490534101,0.39001671527553,1,1,-0.466015033418454,1,0.39001671527553,no,no
ENSG00000145780,FEM1C,proximal,no,0.507823202532648,0.899860868645675,1,1,-0.198470174840151,1,0.507823202532648,no,no
ENSG00000145782,ATG12,distal,no,0.660448828625908,0.919702189546786,1,1,0.194426080816783,1,0.660448828625908,no,no
ENSG00000145794,MEGF10,proximal,no,0.326633964693493,0.326841552142188,1,1,-0.506647275752749,1,0.326633964693493,no,no
ENSG00000145808,ADAMTS19,distal,no,0.571159343831342,0.578717409360928,1,1,0.247460912900905,1,0.571159343831342,no,no
ENSG00000145817,YIPF5,proximal,no,0.432361868609287,0.201410579825387,1,1,-0.432086798170142,1,0.201410579825387,no,no
ENSG00000145819,ARHGAP26,proximal,no,0.73028911920134,0.703751243661973,1,1,-16.1612886128131,1,0.703751243661973,no,no
ENSG00000145824,CXCL14,proximal,no,0.0120922346378879,0.0259167459946758,0.598100528627841,0.773891687673832,-3.08233045299112,0.598100528627841,0.0120922346378879,no,no
ENSG00000145833,DDX46,proximal,no,0.987418992370099,0.703119511737186,1,1,-0.0557836404421517,1,0.703119511737186,no,no
ENSG00000145868,FBXO38,proximal,no,0.254172935449247,0.232246177420166,1,1,-0.568589481474269,1,0.232246177420166,no,no
ENSG00000145907,G3BP1,proximal,no,0.831226624920449,0.222649520680048,1,1,-16.5748296762559,1,0.222649520680048,no,no
ENSG00000145916,RMND5B,proximal,no,0.466285465585076,0.37881986288573,1,1,-0.89669251503528,1,0.37881986288573,no,no
ENSG00000145934,TENM2,proximal,no,0.44058166275076,0.440581885673207,1,1,-0.166856008934163,1,0.44058166275076,no,no
ENSG00000145979,TBC1D7,proximal,no,0.954085057130033,0.945442244979068,1,1,-1.15092750318663,1,0.945442244979068,no,no
ENSG00000145996,CDKAL1,distal,no,0.927653670024678,0.0462931808292398,1,0.943519930818035,0.908195243243371,0.943519930818035,0.0462931808292398,no,no
ENSG00000146005,PSD2,distal,no,0.384192780353351,0.522130563973991,1,1,2.25400216513012,1,0.384192780353351,no,no
ENSG00000146006,LRRTM2,distal,no,0.685013995601622,0.323775143712413,1,1,0.576129606571766,1,0.323775143712413,no,no
ENSG00000146007,ZMAT2,distal,no,0.0112252899829945,0.511446092851492,0.576102742701023,1,1.27108003081264,0.576102742701023,0.0112252899829945,no,no
ENSG00000146038,DCDC2,proximal,no,0.00433575070911512,0.00362502417459053,0.373377817762637,0.347894111083837,-0.579738326939244,0.347894111083837,0.00362502417459053,no,no
ENSG00000146070,PLA2G7,distal,no,0.761296557675002,0.317699575867682,1,1,0.180658397773945,1,0.317699575867682,no,no
ENSG00000146072,TNFRSF21,distal,no,0.781992679855425,0.939816752036819,1,1,0.25847252149468,1,0.781992679855425,no,no
ENSG00000146085,MMUT,proximal,no,0.76781732088112,0.856243305276769,1,1,-0.555936243454822,1,0.76781732088112,no,no
ENSG00000146223,RPL7L1,proximal,no,0.369686838498366,0.267999148105376,1,1,-0.538660183783943,1,0.267999148105376,no,no
ENSG00000146232,NFKBIE,distal,no,0.989107871305829,0.989910676489663,1,1,0.671945647524072,1,0.989107871305829,no,no
ENSG00000146247,PHIP,proximal,no,0.914033817037059,0.615447171569164,1,1,-0.532223718649932,1,0.615447171569164,no,no
ENSG00000146267,FAXC,distal,no,0.0372096717978446,0.792951614656207,0.882871548561405,1,1.89095993293745,0.882871548561405,0.0372096717978446,no,no
ENSG00000146278,PNRC1,distal,no,0.0396885182078412,0.122128904678944,0.904904248418432,1,0.479592133862092,0.904904248418432,0.0396885182078412,no,no
ENSG00000146281,PM20D2,distal,no,0.133364173569862,0.00343025216026632,1,0.341080227688337,0.313554595753113,0.341080227688337,0.00343025216026632,no,no
ENSG00000146282,RARS2,proximal,no,0.736791553302674,0.931165719500842,1,1,-0.290877448549029,1,0.736791553302674,no,no
ENSG00000146350,TBC1D32,distal,no,0.729625323714308,0.685014687509395,1,1,0.657456312029494,1,0.685014687509395,no,no
ENSG00000146352,CLVS2,proximal,no,0.771080627527057,0.12905856438913,1,1,-0.0145792461328735,1,0.12905856438913,no,no
ENSG00000146373,RNF217,proximal,no,0.490832785080844,0.0115901109553886,1,0.584212562088675,-0.549941019800268,0.584212562088675,0.0115901109553886,no,no
ENSG00000146374,RSPO3,proximal,no,0.824195036066208,0.83505869157107,1,1,-0.0131002299167111,1,0.824195036066208,no,no
ENSG00000146376,ARHGAP18,proximal,no,0.0189523838815198,0.621869746782609,0.699069242171247,1,-1.24487412072475,0.699069242171247,0.0189523838815198,no,no
ENSG00000146411,SLC2A12,distal,no,0.331177241328524,0.878225405272748,1,1,0.560316702209208,1,0.331177241328524,no,no
ENSG00000146416,AIG1,proximal,no,0.458512568684799,0.0584475249193329,1,0.999514854338592,-0.967558944136654,0.999514854338592,0.0584475249193329,no,no
ENSG00000146426,TIAM2,distal,no,0.064219663470361,0.0906620776196026,1,1,0.893489499543539,1,0.064219663470361,no,no
ENSG00000146457,WTAP,proximal,no,0.980876755189049,0.981853315083919,1,1,-0.377543491554432,1,0.980876755189049,no,no
ENSG00000146555,SDK1,distal,no,0.531675006418682,0.556256553594311,1,1,0.468878869945916,1,0.531675006418682,no,no
ENSG00000146587,RBAK,distal,no,0.689220084940397,0.4732382818731,1,1,1.03741134559665,1,0.4732382818731,no,no
ENSG00000146592,CREB5,proximal,no,0.449676491029798,0.449915177794954,1,1,-0.398492904257357,1,0.449676491029798,no,no
ENSG00000146648,EGFR,distal,no,0.0686773274164752,0.564410377462136,1,1,19.0725208712524,1,0.0686773274164752,no,no
ENSG00000146676,PURB,distal,no,0.517931870435563,0.392605000200241,1,1,1.09820505137275,1,0.392605000200241,no,no
ENSG00000146731,CCT6A,proximal,no,0.136904047359455,0.0315532989683502,1,0.837225773176721,-0.771846759277006,0.837225773176721,0.0315532989683502,no,no
ENSG00000146733,PSPH,distal,no,0.735262056607623,0.729752223999681,1,1,0.0911416940732295,1,0.729752223999681,no,no
ENSG00000146757,ZNF92,proximal,no,0.71535333088921,0.738317404247441,1,1,-0.0856319963099459,1,0.71535333088921,no,no
ENSG00000146802,TMEM168,distal,no,0.673591350120533,0.452318890142714,1,1,0.188089670917472,1,0.452318890142714,no,no
ENSG00000146842,TMEM209,distal,no,0.819992739549203,0.76208517520559,1,1,0.0636548958953709,1,0.76208517520559,no,no
ENSG00000146872,TLK2,proximal,no,0.464136878529507,0.400793640463272,1,1,-0.0829572943954027,1,0.400793640463272,no,no
ENSG00000146950,SHROOM2,proximal,no,0.179537267121194,0.135489831842947,1,1,-0.971952711703747,1,0.135489831842947,no,no
ENSG00000147010,SH3KBP1,distal,no,0.900972665821778,0.639621669091025,1,1,0.496384601391107,1,0.639621669091025,no,no
ENSG00000147027,TMEM47,distal,no,0.0889796212698319,0.422223969135103,1,1,2.51423725815174,1,0.0889796212698319,no,no
ENSG00000147044,CASK,distal,no,0.771283953612572,0.737021612133643,1,1,0.193055765117206,1,0.737021612133643,no,no
ENSG00000147050,KDM6A,distal,no,0.596426559384945,0.0520741841352454,1,0.982189812464448,17.7748739250408,0.982189812464448,0.0520741841352454,no,no
ENSG00000147100,SLC16A2,distal,no,0.64157180178435,0.651222404036639,1,1,0.0141798962049782,1,0.64157180178435,no,no
ENSG00000147121,KRBOX4,distal,no,0.0039279241094765,0.347307463344331,0.360807886056199,1,2.61102705400835,0.360807886056199,0.0039279241094765,no,no
ENSG00000147124,ZNF41,distal,no,0.758577586772763,0.533907163369765,1,1,0.0341648726601465,1,0.533907163369765,no,no
ENSG00000147133,TAF1,proximal,no,0.0934986473499543,0.0709792372508434,1,1,-1.48007736621778,1,0.0709792372508434,no,no
ENSG00000147162,OGT,proximal,no,0.448347175860635,0.503112587823904,1,1,-0.23712746858182,1,0.448347175860635,no,no
ENSG00000147180,ZNF711,distal,no,0.238130221556813,0.828068027821252,1,1,3.97560292915469,1,0.238130221556813,no,no
ENSG00000147224,PRPS1,proximal,no,0.0267055349374688,0.0171686891382173,0.784620608174113,0.689405280846525,-3.00999242839943,0.689405280846525,0.0171686891382173,no,no
ENSG00000147274,RBMX,proximal,no,0.983008851393721,0.98791256833191,1,1,-0.920153553745044,1,0.983008851393721,no,no
ENSG00000147316,MCPH1,distal,no,0.954495096838221,0.878103519449072,1,1,0.793455379808409,1,0.878103519449072,no,no
ENSG00000147364,FBXO25,distal,no,0.313023110073781,0.130357509042816,1,1,1.27810341692831,1,0.130357509042816,no,no
ENSG00000147383,NSDHL,distal,no,0.522922904682146,0.563860448959732,1,1,0.921452106387123,1,0.522922904682146,no,no
ENSG00000147400,CETN2,proximal,no,0.673669590818974,0.473554461344005,1,1,-0.437212109794874,1,0.473554461344005,no,no
ENSG00000147403,RPL10,proximal,no,0.51919240661363,0.627425551380765,1,1,-0.00425095495315553,1,0.51919240661363,no,no
ENSG00000147408,CSGALNACT1,proximal,no,0.962899862591383,0.96881002434392,1,1,-0.00140434182735927,1,0.962899862591383,no,no
ENSG00000147416,ATP6V1B2,distal,no,0.133078731453702,0.133080413131812,1,1,0.321729562642757,1,0.133078731453702,no,no
ENSG00000147421,HMBOX1,distal,no,0.378475308151346,0.486633171264364,1,1,0.56171263594601,1,0.378475308151346,no,no
ENSG00000147439,BIN3,proximal,no,0.989859668149165,0.990542850865637,1,1,-0.715060104004577,1,0.989859668149165,no,no
ENSG00000147457,CHMP7,proximal,no,0.636831142570114,0.566811364359801,1,1,-2.00012183803363,1,0.566811364359801,no,no
ENSG00000147459,DOCK5,proximal,no,0.43906966653135,0.441378296935515,1,1,-0.37359782637236,1,0.43906966653135,no,no
ENSG00000147475,ERLIN2,distal,no,0.387897408635991,0.0582074352680778,1,0.99933600193806,0.335208187211936,0.99933600193806,0.0582074352680778,no,no
ENSG00000147509,RGS20,distal,no,0.523640135762721,0.570641596447162,1,1,2.62647393659368,1,0.523640135762721,no,no
ENSG00000147526,TACC1,distal,no,0.93151962170057,0.814062002722944,1,1,1.70594242386083,1,0.814062002722944,no,no
ENSG00000147536,GINS4,proximal,no,0.640848625809025,0.315385812134883,1,1,-0.0470240976951173,1,0.315385812134883,no,no
ENSG00000147548,NSD3,proximal,no,0.922512742173934,0.868523393019786,1,1,-0.0773493480765852,1,0.868523393019786,no,no
ENSG00000147576,ADHFE1,distal,no,0.357896987081748,0.358422972518077,1,1,0.602845809871982,1,0.357896987081748,no,no
ENSG00000147586,MRPS28,distal,no,0.608213618143117,0.446563224613381,1,1,0.258760414917981,1,0.446563224613381,no,no
ENSG00000147588,PMP2,distal,no,0.381255256879661,0.383816614557156,1,1,0.619374547550603,1,0.381255256879661,no,no
ENSG00000147592,LACTB2,distal,no,0.340145155228919,0.335652289962332,1,1,0.426709713740769,1,0.335652289962332,no,no
ENSG00000147601,TERF1,distal,no,0.519049450257717,0.662277308153904,1,1,0.667189122679117,1,0.519049450257717,no,no
ENSG00000147604,RPL7,distal,no,0.491863348132504,0.400142930122738,1,1,0.461117290336849,1,0.400142930122738,no,no
ENSG00000147642,SYBU,proximal,no,0.626629328334231,0.654774480475095,1,1,-0.0734050672585873,1,0.626629328334231,no,no
ENSG00000147649,MTDH,distal,no,0.807096462051985,0.75406247970849,1,1,3.79492749261345,1,0.75406247970849,no,no
ENSG00000147650,LRP12,proximal,no,0.799989940072598,0.790137536538223,1,1,-0.131621664704179,1,0.790137536538223,no,no
ENSG00000147654,EBAG9,distal,no,0.527268602542165,0.487465606794445,1,1,16.5172108038272,1,0.487465606794445,no,no
ENSG00000147669,POLR2K,proximal,no,0.00806879656483793,0.601630284530782,0.503712251571921,1,-1.48222119706899,0.503712251571921,0.00806879656483793,no,no
ENSG00000147676,MAL2,proximal,no,0.438982644793211,0.383596632355184,1,1,-0.629465752948468,1,0.383596632355184,no,no
ENSG00000147677,EIF3H,distal,no,0.705836069563063,0.199609958015981,1,1,0.312478158876539,1,0.199609958015981,no,no
ENSG00000147852,VLDLR,distal,no,0.693442756956491,0.110142377684871,1,1,0.210132039320706,1,0.110142377684871,no,no
ENSG00000147853,AK3,distal,no,0.451295106209012,0.279522298474337,1,1,0.600417703862942,1,0.279522298474337,no,no
ENSG00000147854,UHRF2,distal,no,0.0928422054326704,0.140469574350926,1,1,0.73970270152055,1,0.0928422054326704,no,no
ENSG00000147862,NFIB,distal,no,0.385296623812003,0.685286600163133,1,1,0.802723382426288,1,0.385296623812003,no,no
ENSG00000147872,PLIN2,distal,no,1,0.964821798562705,1,1,0.752778203851777,1,0.964821798562705,no,no
ENSG00000147874,HAUS6,proximal,no,0.659338649107187,0.89547656758228,1,1,-2.79285078361841,1,0.659338649107187,no,no
ENSG00000147905,ZCCHC7,proximal,no,0.727802090184218,0.737017443053347,1,1,-0.00344568219352759,1,0.727802090184218,no,no
ENSG00000147996,ZNG1E,distal,no,0.81531458226996,0.79312163323194,1,1,0.0168132623608734,1,0.79312163323194,no,no
ENSG00000148019,CEP78,distal,no,0.957565537217223,0.675851072869869,1,1,0.890300465305475,1,0.675851072869869,no,no
ENSG00000148053,NTRK2,proximal,no,0.467786802614023,0.49784555625478,1,1,-0.55116063816715,1,0.467786802614023,no,no
ENSG00000148082,SHC3,distal,no,0.955218885886649,0.94972312695874,1,1,1.31506132172773,1,0.94972312695874,no,no
ENSG00000148090,AUH,proximal,no,0.0232780058000193,0.0341520800651194,0.74466456365236,0.844607210841223,-0.338201828249909,0.74466456365236,0.0232780058000193,no,no
ENSG00000148143,ZNF462,distal,no,0.244515793786753,0.0220167462419425,1,0.72980984055072,0.486989627293479,0.72980984055072,0.0220167462419425,no,no
ENSG00000148153,INIP,distal,no,0.517702688921128,0.423285933646002,1,1,0.0561238033211806,1,0.423285933646002,no,no
ENSG00000148154,UGCG,distal,no,0.0276540115051703,0.688902369239561,0.792671077089033,1,1.88741563231217,0.792671077089033,0.0276540115051703,no,no
ENSG00000148175,STOM,proximal,no,0.843535309920737,0.863930317223586,1,1,-0.0582633066406437,1,0.843535309920737,no,no
ENSG00000148187,MRRF,distal,no,0.945491065180238,0.0222256349555144,1,0.730379043086666,0.0636107155048276,0.730379043086666,0.0222256349555144,no,no
ENSG00000148218,ALAD,distal,no,0.55064078115523,0.53278441550719,1,1,2.65046071148248,1,0.53278441550719,no,no
ENSG00000148290,SURF1,distal,no,0.781611258518322,0.761951513025238,1,1,0.505726784155903,1,0.761951513025238,no,no
ENSG00000148341,SH3GLB2,distal,no,0.843641840904757,0.824305098807105,1,1,0.160853647551203,1,0.824305098807105,no,no
ENSG00000148399,DPH7,distal,no,0.28147887784881,0.269365897552888,1,1,0.583819713992669,1,0.269365897552888,no,no
ENSG00000148408,CACNA1B,proximal,no,0.506789252628412,0.520444033183059,1,1,-0.078100285324048,1,0.506789252628412,no,no
ENSG00000148411,NACC2,proximal,no,0.40002313855119,0.396807061586863,1,1,-0.50372234833886,1,0.396807061586863,no,no
ENSG00000148450,MSRB2,distal,no,0.512287809935725,0.465068522933522,1,1,0.175580865114267,1,0.465068522933522,no,no
ENSG00000148484,RSU1,distal,no,0.136588443572797,0.0382139082879286,1,0.891349807586629,0.712540506298845,0.891349807586629,0.0382139082879286,no,no
ENSG00000148516,ZEB1,proximal,no,0.823301969995509,0.471362533982551,1,1,-0.214544673124622,1,0.471362533982551,no,no
ENSG00000148606,POLR3A,distal,no,0.39964665183519,0.657248630936217,1,1,0.282366985121888,1,0.39964665183519,no,no
ENSG00000148634,HERC4,proximal,no,0.453941533038905,0.442942828637879,1,1,-0.239818146748329,1,0.442942828637879,no,no
