gene_symbol,RED,pvalue,p_adj,padj,APAreg
AFG3L2,-0.158891949226963,0.606817852061583,0.999398823098356,1,NC
AFTPH,0.0763334707969545,0.682453706012042,0.999398823098356,1,NC
AGAP1,-0.0349652511996587,0.734449302692951,0.999398823098356,1,NC
AGFG1,-0.20989931963048,0.531396617290822,0.999398823098356,1,NC
AGFG2,0.499972763347288,0.0331498698481281,0.999398823098356,1,NC
AGGF1,-0.0399325856974995,0.83276684237405,0.999398823098356,1,NC
AGK,-0.163412129112843,0.351469862803091,0.999398823098356,1,NC
AGL,0.423500264787224,0.320329205002396,0.999398823098356,1,NC
AGO1,-0.328849522769298,0.0843601881884993,0.999398823098356,1,NC
AGO3,-0.265530842624296,0.392564428585594,0.999398823098356,1,NC
AGPAT1,-0.136760228662617,0.0988698831198085,0.999398823098356,1,NC
AGPAT3,-0.0593003950992404,0.645832088407413,0.999398823098356,1,NC
AGPAT4,0.000373117897183084,0.998520517062311,0.999473940179791,1,NC
AGPAT5,-0.132675333124993,0.595579572477523,0.999398823098356,1,NC
AGPS,0.0440378015220868,0.764092356090076,0.999398823098356,1,NC
AGRN,-0.0305352685946497,0.738901392323809,0.999398823098356,1,NC
AGTPBP1,-0.065476213489825,0.839754124093804,0.999398823098356,1,NC
AGTRAP,0.367970335800004,0.213385282861265,0.999398823098356,1,NC
AHCTF1,-0.0813552023092432,0.707116879897195,0.999398823098356,1,NC
AHCY,0.133668168654976,0.475010342586394,0.999398823098356,1,NC
AHCYL1,-0.04855534081149,0.725387859006585,0.999398823098356,1,NC
AHCYL2,0.170241762573372,0.304792483532984,0.999398823098356,1,NC
AHDC1,-0.0169197059438617,0.955378501920769,0.999398823098356,1,NC
AHI1,-0.0518525723063822,0.673419428162566,0.999398823098356,1,NC
AHNAK2,-0.152042894141679,0.380718088465955,0.999398823098356,1,NC
AHR,0.120379414591695,0.448626676721671,0.999398823098356,1,NC
AHSA1,0.02516302903553,0.87250098057284,0.999398823098356,1,NC
AIF1L,0.75135199103281,0.0266614396784391,0.999398823098356,1,NC
AIG1,-0.451571763639795,0.0719026757106269,0.999398823098356,1,NC
AJUBA,0.0600740048275474,0.846930237736414,0.999398823098356,1,NC
AK1,-0.0861692397976399,0.333360748333282,0.999398823098356,1,NC
AK2,0.0475334542197525,0.782485308818475,0.999398823098356,1,NC
AK3,0.138055883202679,0.38735120406991,0.999398823098356,1,NC
AKAP1,0.0458652559320212,0.850882786495189,0.999398823098356,1,NC
AKAP10,0.00535563879605006,0.973809034989878,0.999398823098356,1,NC
AKAP11,-0.0293496160273142,0.752137270471802,0.999398823098356,1,NC
AKAP12,-0.0459929891160618,0.574543852949002,0.999398823098356,1,NC
AKAP13,0.0640002939564956,0.503537569563513,0.999398823098356,1,NC
AKAP5,-0.154552350248538,0.307951909695997,0.999398823098356,1,NC
AKAP6,-0.125298057279413,0.162688425082075,0.999398823098356,1,NC
AKAP8,-0.172425787090984,0.544469505844307,0.999398823098356,1,NC
AKAP9,0.089994340764157,0.594038600029171,0.999398823098356,1,NC
AKIP1,-0.368188725916071,0.114409616343012,0.999398823098356,1,NC
AKIRIN1,0.058409886649882,0.290202413956192,0.999398823098356,1,NC
AKIRIN2,0.0315488220460802,0.690179717943511,0.999398823098356,1,NC
AKT1,0.0374104701404288,0.688998124423706,0.999398823098356,1,NC
AKT1S1,0.192676527620222,0.0397735990422998,0.999398823098356,1,NC
AKT2,-0.0390668967165682,0.846646098474152,0.999398823098356,1,NC
ALAD,-0.0838557773844574,0.772928283333156,0.999398823098356,1,NC
ALCAM,-0.0828443327063648,0.361800023421955,0.999398823098356,1,NC
ALDH18A1,-0.068253251245232,0.42647425678885,0.999398823098356,1,NC
ALDH1L2,-0.50677600189852,0.124635633317324,0.999398823098356,1,NC
ALDH3A2,-0.00914020569836504,0.960423266205427,0.999398823098356,1,NC
ALDH5A1,-0.161883740638787,0.369611057185663,0.999398823098356,1,NC
ALDH6A1,-0.321962345883775,0.0635209525449502,0.999398823098356,1,NC
ALDH7A1,0.483994790017423,0.0691698728878078,0.999398823098356,0.519696113348816,NC
ALDH9A1,-0.361493249653867,0.309671745649608,0.999398823098356,1,NC
ALDOA,-0.115370047526964,0.100835834833142,0.999398823098356,1,NC
ALG1,-0.00660071794718986,0.959988755727958,0.999398823098356,1,NC
ALG13,-0.163101648804693,0.61849769390075,0.999398823098356,1,NC
ALG14,0.268938110238814,0.488775105664309,0.999398823098356,1,NC
ALG2,-0.0275699465138999,0.836472369221788,0.999398823098356,1,NC
ALG9,-0.0160264142899312,0.927107619504368,0.999398823098356,1,NC
ALK,-0.286640720531215,0.103512484028237,0.999398823098356,1,NC
ALKBH1,0.0550973777201853,0.869588054108951,0.999398823098356,1,NC
ALKBH3,-0.167281826857161,0.57959838949492,0.999398823098356,1,NC
ALKBH5,-0.0514045549585395,0.577115047432971,0.999398823098356,1,NC
ALPK3,0.25537487150089,0.149952579617914,0.999398823098356,1,NC
ALX1,-0.465562482420312,0.326030494917822,0.999398823098356,1,NC
