gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name
ENSG00000196961,7124.19157256544,-0.0665503249586278,0.0435426038386356,0.125615806187787,0.195384117522725,AP2A1
ENSG00000196967,1284.18094871603,-1.06020804314488,0.124505701032172,5.62017820723444e-18,3.76135354868685e-17,ZNF585A
ENSG00000196968,2553.33681120764,-0.187575949493527,0.0730329273819966,0.00979811125970929,0.0196535555120123,FUT11
ENSG00000196970,9.10347663954831,0.562925507395141,0.731048171767108,0.169228385341083,0.252147052712789,NXF4
ENSG00000196972,267.686476415437,-2.07857872742913,0.244673956780984,2.34852705104843e-18,1.6014484021394e-17,SMIM10L2B
ENSG00000196975,57.4493773874625,0.935540312464273,0.362582053387711,0.00355187216873263,0.00766012098663015,ANXA4
ENSG00000196976,100.470192878414,-0.991126061645314,0.416836828032598,0.00541071455072895,0.0113259885933029,LAGE3
ENSG00000196981,163.523374852739,-0.762209124127152,0.235806908882185,0.000618014942508104,0.00149460148418348,WDR5B
ENSG00000196990,14.2862073825267,1.55056721800937,0.823488781563578,0.00698814739022268,0.0143823426241227,FAM163B
ENSG00000196993,214.552451398875,1.5083972709156,0.208457483619484,9.06670561979418e-14,4.77536773855045e-13,NPIPB9
ENSG00000196998,430.103450011932,-0.681760112669644,0.193251103178434,0.00023938658444848,0.000611312332130115,WDR45
ENSG00000197006,11148.6153225772,0.730678146455065,0.0575915067649194,4.25154137675879e-37,5.92608024431058e-36,METTL9
ENSG00000197008,2607.62399288395,0.869979311317417,0.075491185005351,4.62554991160079e-31,5.27349193698569e-30,ZNF138
ENSG00000197013,672.148267609272,-0.326731387968538,0.135305588847363,0.0137861291699386,0.0268850122902332,ZNF429
ENSG00000197016,3051.90703939435,-0.0883238835652468,0.0853167819479245,0.29600459643733,0.401360482900577,ZNF470
ENSG00000197019,75.1238607249341,-0.870578730790126,0.380251403152041,0.00846820217624901,0.0171595420313231,SERTAD1
ENSG00000197020,679.27319759549,0.257087119574369,0.187219942210488,0.155304330920699,0.234457721345909,ZNF100
ENSG00000197021,862.272934055476,-0.147772062438585,0.133472245492437,0.259282041349241,0.359990340240846,CXorf40B
ENSG00000197024,3279.26821807593,0.028888808630104,0.0713083996989503,0.685555042764053,0.773045870868809,ZNF398
ENSG00000197037,969.785099530802,0.151858933955782,0.102387462111032,0.134288539865844,0.207090028119459,ZSCAN25
ENSG00000197043,1189.58667771581,0.127117370154517,0.136094154312788,0.342318954753034,0.452273377311218,ANXA6
ENSG00000197044,2693.51872631493,0.921389570670802,0.0881488479970504,6.07004927646439e-26,5.67313986212995e-25,ZNF441
ENSG00000197045,5291.8463116712,1.36208817826167,0.0639694777813704,3.15867667300613e-101,1.82526387747283e-99,GMFB
ENSG00000197050,1488.51890096109,0.0271905005061806,0.102012040962085,0.788668685060209,0.852551075547332,ZNF420
ENSG00000197054,424.389216200293,-0.0594967164446646,0.215286181748863,0.769434345281259,0.838008057798248,ZNF763
ENSG00000197056,975.850562015334,-0.20095059377064,0.142351681258428,0.148554500297895,0.225598045391569,ZMYM1
ENSG00000197061,794.371103406435,0.517860514117233,0.104998716893172,6.08337738913602e-07,2.01698865074223e-06,HIST1H4C
ENSG00000197062,1969.30986040617,0.51410910118095,0.0698037331043955,1.34020826269811e-13,6.98240909661754e-13,ZSCAN26
ENSG00000197063,3967.56667371569,-0.638372748202175,0.0750854595047007,1.07386507140058e-17,7.11396038947814e-17,MAFG
ENSG00000197067,2.24404416260459,0.279006555140954,0.799630330460555,0.0729668092421926,0.121741768431228,OR2T32P
ENSG00000197070,169.692177255003,-0.843865470995025,0.305956989680112,0.0024322074272807,0.00538079034412929,ARRDC1
